Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Tract, %",Internet Access Score,"Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Tract, %",Spend Growth Score,"Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Tract, %"
Yes,13121011900,Fulton County,Georgia,2020,50.0,54,46,64.0,66.0,63,66.0,12.5,,,64,6.3,92.0,83.6,11.0,65.9,86.0,72.3,51.0,39,63.0,41.0,-6.3,34.0,,42.0,-10.0,62.0,4.2,28.0,36.0,99.0,44.9,35.0,58.0,12.0,53.0,16.4,64.0,,2.0,45.8,6.0,53.1,13.0,10.7,28.0,91.1
Yes,13121011900,Fulton County,Georgia,2021,44.0,46,43,38.0,16.0,61,16.0,-8.9,,,64,6.3,81.0,81.3,6.0,68.1,92.0,77.3,72.0,81,63.0,85.0,15.4,81.0,,78.0,17.9,66.0,6.7,23.0,30.0,99.0,44.5,24.0,42.0,6.0,55.0,18.8,29.0,,1.0,39.3,5.0,54.4,,,12.0,87.3
Yes,13121011900,Fulton County,Georgia,2022,44.0,46,42,36.0,11.0,62,11.0,-27.7,,,64,6.3,79.0,80.4,8.0,74.4,95.0,80.7,68.0,76,59.0,88.0,3.0,88.0,,52.0,6.0,50.0,5.1,28.0,35.0,99.0,45.5,29.0,52.0,6.0,55.0,20.0,48.0,,1.0,41.4,5.0,54.5,,,13.0,87.7
Yes,13121011900,Fulton County,Georgia,2023,42.0,39,44,37.0,10.0,64,10.0,-46.6,,,64,6.3,89.0,83.2,9.0,77.2,95.0,81.7,58.0,51,64.0,42.0,-1.2,69.0,,43.0,-36.3,64.0,5.0,28.0,35.0,99.0,43.5,31.0,57.0,5.0,62.0,27.6,52.0,,1.0,45.1,6.0,53.5,,,9.0,85.7
Yes,13121011900,Fulton County,Georgia,2024,44.0,47,42,37.0,10.0,64,10.0,-46.6,,,64,6.3,89.0,83.2,9.0,77.2,95.0,81.7,62.0,68,57.0,90.0,7.1,71.0,,43.0,-36.3,44.0,3.3,28.0,35.0,99.0,8.6,34.0,64.0,5.0,62.0,27.6,67.0,,1.0,45.1,6.0,53.5,,,9.0,85.7
Yes,13121007400,Fulton County,Georgia,2020,43.0,56,30,53.0,65.0,41,70.0,17.1,60.0,73.1,17,1.1,91.0,83.1,1.0,46.2,54.0,57.6,44.0,62,26.0,42.0,2.1,70.0,,73.0,104.8,,,2.0,2.0,50.0,20.6,33.0,42.0,24.0,28.0,10.0,56.0,,2.0,42.6,35.0,44.1,59.0,28.8,2.0,79.6
Yes,13121007400,Fulton County,Georgia,2021,37.0,50,24,48.0,60.0,36,65.0,10.3,56.0,66.8,17,1.1,100.0,93.6,3.0,60.7,23.0,43.8,33.0,47,19.0,48.0,3.1,41.0,,51.0,16.3,2.0,1.0,3.0,4.0,51.0,20.8,29.0,42.0,16.0,25.0,10.2,59.0,,1.0,41.0,19.0,47.7,42.0,24.3,2.0,77.8
Yes,13121007400,Fulton County,Georgia,2022,38.0,53,23,44.0,52.0,35,51.0,3.2,52.0,60.6,17,1.1,100.0,92.8,3.0,64.4,19.0,42.6,38.0,55,21.0,31.0,-27.0,78.0,,57.0,38.0,5.0,1.4,5.0,6.0,54.0,21.8,32.0,52.0,12.0,41.0,17.5,62.0,,2.0,46.8,5.0,54.3,39.0,22.8,1.0,73.6
Yes,13121007400,Fulton County,Georgia,2023,35.0,46,24,40.0,47.0,34,29.0,-4.6,65.0,160.6,17,1.1,99.0,90.7,1.0,62.6,19.0,43.1,30.0,38,21.0,48.0,23.3,39.0,,26.0,-20.3,5.0,1.1,5.0,6.0,52.0,21.1,35.0,54.0,16.0,55.0,29.3,53.0,,2.0,48.9,9.0,51.5,53.0,29.0,1.0,73.4
Yes,13121007400,Fulton County,Georgia,2024,36.0,46,27,40.0,47.0,34,29.0,-4.6,65.0,160.6,17,1.1,99.0,90.7,1.0,62.6,19.0,43.1,39.0,48,30.0,70.0,0.0,48.0,,26.0,-20.3,6.0,1.1,5.0,6.0,80.0,2.4,30.0,44.0,16.0,55.0,29.3,32.0,,2.0,48.9,9.0,51.5,53.0,29.0,1.0,73.4
Yes,13121008000,Fulton County,Georgia,2020,50.0,59,42,52.0,58.0,46,71.0,4.7,45.0,25.5,73,8.5,62.0,75.7,22.0,74.4,29.0,47.2,54.0,69,39.0,78.0,40.3,61.0,,68.0,31.2,41.0,3.0,8.0,10.0,68.0,24.3,45.0,50.0,40.0,62.0,22.7,38.0,,29.0,79.2,33.0,44.4,94.0,54.1,5.0,82.9
Yes,13121008000,Fulton County,Georgia,2021,55.0,63,47,60.0,66.0,54,59.0,0.0,72.0,91.6,73,8.5,53.0,74.0,49.0,88.8,40.0,51.4,54.0,56,51.0,57.0,8.9,38.0,,72.0,47.6,71.0,7.3,17.0,23.0,65.0,23.6,52.0,68.0,36.0,68.0,31.9,69.0,,52.0,89.2,22.0,46.8,64.0,33.8,8.0,84.9
Yes,13121008000,Fulton County,Georgia,2022,48.0,55,42,56.0,58.0,54,43.0,-6.0,72.0,107.3,73,8.5,66.0,76.9,41.0,88.7,35.0,50.2,47.0,58,36.0,80.0,72.7,19.0,,75.0,92.5,19.0,2.6,18.0,24.0,70.0,25.4,42.0,48.0,36.0,66.0,31.3,31.0,,52.0,89.3,19.0,47.8,58.0,31.3,16.0,88.7
Yes,13121008000,Fulton County,Georgia,2023,46.0,47,44,59.0,62.0,56,50.0,-3.8,74.0,158.5,73,8.5,61.0,74.9,43.0,90.3,45.0,54.9,40.0,38,42.0,18.0,-36.8,43.0,,53.0,-2.2,41.0,3.3,18.0,24.0,66.0,24.1,37.0,40.0,34.0,55.0,25.1,24.0,,66.0,92.2,18.0,48.0,,,18.0,89.4
Yes,13121008000,Fulton County,Georgia,2024,48.0,51,44,59.0,62.0,56,50.0,-3.8,74.0,158.5,73,8.5,61.0,74.9,43.0,90.3,45.0,54.9,46.0,50,43.0,80.0,43.3,18.0,,53.0,-2.2,27.0,2.3,18.0,24.0,83.0,2.6,38.0,42.0,34.0,55.0,25.1,29.0,,66.0,92.2,18.0,48.0,,,18.0,89.4
Yes,13121008400,Fulton County,Georgia,2020,28.0,32,24,33.0,18.0,48,9.0,-13.4,28.0,16.7,72,8.3,82.0,80.3,4.0,55.8,35.0,49.9,26.0,47,6.0,64.0,31.0,10.0,,67.0,100.0,,,1.0,1.0,12.0,11.7,24.0,30.0,17.0,57.0,21.2,2.0,,2.0,45.9,17.0,48.3,45.0,23.6,4.0,81.2
Yes,13121008400,Fulton County,Georgia,2021,28.0,34,22,40.0,31.0,50,31.0,-2.9,,,72,8.3,81.0,81.4,20.0,79.8,26.0,45.6,20.0,29,12.0,15.0,-5.3,11.0,,60.0,40.0,,,10.0,13.0,14.0,12.4,23.0,42.0,4.0,49.0,19.1,36.0,,3.0,52.7,1.0,59.5,,,9.0,85.7
Yes,13121008400,Fulton County,Georgia,2022,42.0,58,25,57.0,63.0,51,63.0,8.8,,,72,8.3,84.0,81.8,26.0,84.3,23.0,44.7,39.0,60,18.0,50.0,-8.3,65.0,,66.0,125.0,,,15.0,20.0,20.0,14.7,28.0,50.0,5.0,55.0,24.0,46.0,,4.0,57.3,1.0,63.0,,,11.0,86.8
Yes,13121008400,Fulton County,Georgia,2023,34.0,39,28,64.0,68.0,60,68.0,14.2,68.0,542.2,72,8.3,88.0,82.8,36.0,88.9,42.0,53.4,19.0,19,19.0,19.0,9.1,22.0,,16.0,-25.4,,,15.0,20.0,23.0,15.1,18.0,31.0,4.0,50.0,23.7,12.0,,4.0,57.9,1.0,63.0,,,8.0,84.8
Yes,13121008400,Fulton County,Georgia,2024,41.0,48,34,64.0,68.0,60,68.0,14.2,68.0,542.2,72,8.3,88.0,82.8,36.0,88.9,42.0,53.4,36.0,35,38.0,48.0,-2.8,41.0,,16.0,-25.4,,,15.0,20.0,60.0,1.5,23.0,42.0,4.0,50.0,23.7,33.0,,4.0,57.9,1.0,63.0,,,8.0,84.8
Yes,13121002500,Fulton County,Georgia,2020,40.0,47,33,40.0,37.0,44,67.0,17.1,7.0,-18.4,58,5.3,55.0,74.0,10.0,64.5,51.0,56.4,46.0,59,33.0,67.0,23.1,56.0,,54.0,22.7,44.0,3.1,24.0,32.0,32.0,16.9,32.0,44.0,21.0,36.0,11.8,52.0,,6.0,58.0,31.0,44.8,42.0,22.6,5.0,82.4
Yes,13121002500,Fulton County,Georgia,2021,28.0,31,25,38.0,36.0,40,68.0,24.4,5.0,-41.1,58,5.3,46.0,72.3,7.0,69.6,49.0,55.2,31.0,42,20.0,25.0,-3.1,33.0,,68.0,111.1,27.0,3.2,6.0,8.0,27.0,15.8,14.0,15.0,14.0,10.0,-0.1,20.0,,1.0,41.1,30.0,44.8,24.0,16.9,2.0,77.9
Yes,13121002500,Fulton County,Georgia,2022,32.0,41,23,43.0,48.0,38,68.0,29.2,27.0,19.3,58,5.3,39.0,69.9,6.0,71.6,47.0,55.3,38.0,60,15.0,77.0,101.6,44.0,,59.0,52.6,7.0,1.6,7.0,9.0,32.0,17.5,16.0,16.0,17.0,6.0,-8.4,26.0,,1.0,45.0,38.0,43.3,26.0,17.7,2.0,78.3
Yes,13121002500,Fulton County,Georgia,2023,26.0,20,32,38.0,39.0,38,68.0,25.1,10.0,-5.4,58,5.3,41.0,69.8,3.0,68.6,52.0,57.3,22.0,16,29.0,12.0,-56.8,22.0,,14.0,-32.2,47.0,3.7,7.0,9.0,32.0,17.0,18.0,6.0,30.0,5.0,-10.6,6.0,,1.0,43.7,35.0,44.2,80.0,44.8,3.0,80.1
Yes,13121002500,Fulton County,Georgia,2024,40.0,45,36,38.0,39.0,38,68.0,25.1,10.0,-5.4,58,5.3,41.0,69.8,3.0,68.6,52.0,57.3,50.0,60,40.0,77.0,50.0,88.0,,14.0,-32.2,30.0,2.5,7.0,9.0,83.0,2.6,32.0,35.0,30.0,5.0,-10.6,65.0,,1.0,43.7,35.0,44.2,80.0,44.8,3.0,80.1
Yes,13121007807,Fulton County,Georgia,2020,32.0,44,21,48.0,60.0,36,63.0,7.7,56.0,55.2,32,2.3,86.0,81.6,10.0,65.4,18.0,41.5,30.0,55,6.0,64.0,26.1,62.0,,38.0,10.0,,,1.0,1.0,12.0,11.5,18.0,17.0,20.0,29.0,10.2,5.0,,2.0,42.8,9.0,51.6,44.0,23.3,24.0,90.1
Yes,13121007807,Fulton County,Georgia,2021,36.0,58,15,47.0,69.0,25,69.0,10.7,,,32,2.3,56.0,74.9,12.0,75.4,1.0,19.1,31.0,54,8.0,69.0,31.0,24.0,,68.0,236.4,,,1.0,1.0,14.0,12.4,32.0,51.0,13.0,42.0,17.1,60.0,,10.0,67.0,16.0,48.4,,,,
Yes,13121007807,Fulton County,Georgia,2022,33.0,44,22,36.0,44.0,28,73.0,18.1,14.0,-7.5,32,2.3,64.0,76.4,13.0,78.7,1.0,19.7,22.0,33,10.0,32.0,-18.4,14.0,,53.0,40.5,,,3.0,3.0,17.0,13.8,41.0,54.0,28.0,51.0,23.0,56.0,,15.0,72.9,40.0,43.0,,,,
Yes,13121007807,Fulton County,Georgia,2023,26.0,35,16,35.0,47.0,23,75.0,30.1,19.0,19.6,32,2.3,50.0,72.3,7.0,75.3,3.0,25.6,16.0,21,12.0,16.0,0.0,33.0,,13.0,-34.6,,,3.0,3.0,22.0,14.9,25.0,37.0,13.0,49.0,24.6,25.0,,20.0,77.1,19.0,47.9,1.0,4.5,,
Yes,13121007807,Fulton County,Georgia,2024,30.0,38,21,35.0,47.0,23,75.0,30.1,19.0,19.6,32,2.3,50.0,72.3,7.0,75.3,3.0,25.6,34.0,40,28.0,38.0,-6.5,70.0,,13.0,-34.6,,,3.0,3.0,52.0,1.3,20.0,28.0,13.0,49.0,24.6,8.0,,20.0,77.1,19.0,47.9,1.0,4.5,,
Yes,13121007602,Fulton County,Georgia,2020,45.0,51,39,40.0,32.0,48,34.0,0.1,31.0,18.4,70,7.7,45.0,71.7,14.0,68.7,62.0,60.5,52.0,62,43.0,81.0,48.8,65.0,,39.0,9.4,68.0,4.7,24.0,31.0,38.0,18.2,42.0,58.0,26.0,53.0,18.0,62.0,,9.0,62.8,23.0,46.5,68.0,32.6,5.0,82.7
Yes,13121007602,Fulton County,Georgia,2021,39.0,39,39,44.0,47.0,40,49.0,2.8,45.0,38.1,70,7.7,35.0,69.3,17.0,78.5,36.0,50.0,34.0,31,36.0,24.0,-9.4,34.0,,36.0,5.7,52.0,5.2,17.0,22.0,40.0,18.7,40.0,40.0,41.0,27.0,8.8,54.0,,35.0,84.0,27.0,45.5,97.0,74.3,6.0,83.3
Yes,13121007602,Fulton County,Georgia,2022,42.0,46,39,48.0,56.0,41,54.0,4.6,59.0,76.1,70,7.7,23.0,64.9,39.0,88.3,32.0,49.0,40.0,46,34.0,35.0,-22.4,34.0,,69.0,110.8,43.0,4.4,18.0,23.0,40.0,19.0,39.0,36.0,42.0,22.0,6.6,51.0,,38.0,85.2,22.0,46.8,98.0,79.6,8.0,85.1
Yes,13121007602,Fulton County,Georgia,2023,44.0,47,41,48.0,62.0,34,62.0,9.2,61.0,110.0,70,7.7,6.0,54.2,18.0,83.2,41.0,53.1,44.0,43,46.0,60.0,37.8,50.0,,18.0,-28.2,84.0,8.1,18.0,23.0,37.0,18.1,40.0,36.0,43.0,37.0,15.6,35.0,,61.0,91.4,5.0,54.8,99.0,95.7,6.0,83.5
Yes,13121007602,Fulton County,Georgia,2024,40.0,38,41,48.0,62.0,34,62.0,9.2,61.0,110.0,70,7.7,6.0,54.2,18.0,83.2,41.0,53.1,34.0,23,46.0,24.0,-16.1,28.0,,18.0,-28.2,53.0,3.8,18.0,23.0,66.0,1.8,36.0,29.0,43.0,37.0,15.6,21.0,,61.0,91.4,5.0,54.8,99.0,95.7,6.0,83.5
Yes,13121005502,Fulton County,Georgia,2020,44.0,48,41,58.0,55.0,60,67.0,14.2,43.0,36.3,81,11.5,95.0,85.1,7.0,61.6,59.0,59.3,39.0,30,48.0,10.0,-9.8,64.0,,16.0,-9.7,92.0,8.1,9.0,12.0,42.0,19.1,38.0,60.0,15.0,54.0,20.4,66.0,,6.0,58.5,9.0,51.1,32.0,18.8,14.0,87.3
Yes,13121005502,Fulton County,Georgia,2021,47.0,45,49,56.0,50.0,63,33.0,-1.7,68.0,316.4,81,11.5,96.0,87.7,12.0,75.3,,,47.0,48,46.0,69.0,37.8,9.0,,65.0,39.3,84.0,9.8,12.0,15.0,43.0,19.1,38.0,38.0,37.0,67.0,44.9,8.0,,8.0,64.6,24.0,46.4,87.0,50.8,28.0,91.8
Yes,13121005502,Fulton County,Georgia,2022,50.0,52,48,49.0,39.0,59,11.0,-29.2,67.0,276.2,81,11.5,79.0,80.5,17.0,80.5,,,48.0,50,47.0,14.0,-29.4,65.0,,70.0,97.4,86.0,11.1,9.0,11.0,45.0,20.0,52.0,66.0,39.0,67.0,48.1,64.0,,8.0,65.2,22.0,46.9,91.0,57.2,34.0,92.9
Yes,13121005502,Fulton County,Georgia,2023,48.0,46,50,48.0,37.0,59,7.0,-52.6,67.0,233.6,81,11.5,78.0,79.6,18.0,83.3,,,46.0,42,49.0,52.0,41.7,65.0,,10.0,-53.4,93.0,11.8,9.0,11.0,46.0,20.0,50.0,58.0,42.0,67.0,52.9,49.0,,6.0,61.3,29.0,45.2,97.0,78.0,36.0,93.1
Yes,13121005502,Fulton County,Georgia,2024,50.0,44,55,48.0,37.0,59,7.0,-52.6,67.0,233.6,81,11.5,78.0,79.6,18.0,83.3,,,46.0,30,63.0,25.0,-9.8,56.0,,10.0,-53.4,94.0,13.0,9.0,11.0,85.0,2.9,53.0,64.0,42.0,67.0,52.9,61.0,,6.0,61.3,29.0,45.2,97.0,78.0,36.0,93.1
Yes,13121002600,Fulton County,Georgia,2020,34.0,47,22,44.0,67.0,21,67.0,33.4,,,39,2.9,25.0,66.2,8.0,61.9,13.0,38.7,22.0,28,15.0,69.0,130.8,13.0,,1.0,-33.3,,,17.0,23.0,13.0,12.1,38.0,45.0,30.0,15.0,2.3,75.0,,3.0,48.9,17.0,48.1,95.0,55.3,6.0,83.5
Yes,13121002600,Fulton County,Georgia,2021,40.0,51,28,36.0,46.0,27,46.0,3.6,,,39,2.9,30.0,67.6,9.0,71.8,31.0,47.6,51.0,71,31.0,68.0,53.3,78.0,,66.0,166.7,65.0,6.5,15.0,20.0,14.0,12.6,31.0,36.0,26.0,41.0,14.8,30.0,,1.0,40.2,10.0,50.7,85.0,47.8,10.0,86.2
Yes,13121002600,Fulton County,Georgia,2022,30.0,32,28,21.0,14.0,28,14.0,-9.6,,,39,2.9,41.0,70.5,7.0,73.3,27.0,46.8,50.0,48,51.0,15.0,-26.1,78.0,,50.0,37.5,88.0,11.8,46.0,55.0,18.0,14.2,20.0,34.0,6.0,55.0,23.3,14.0,,4.0,56.1,7.0,52.9,,,7.0,84.1
Yes,13121002600,Fulton County,Georgia,2023,30.0,31,28,23.0,9.0,37,9.0,-23.7,,,39,2.9,46.0,71.1,9.0,77.8,53.0,57.8,45.0,49,41.0,69.0,158.8,39.0,,39.0,-4.5,59.0,4.5,46.0,55.0,17.0,13.6,21.0,36.0,6.0,40.0,17.5,33.0,,2.0,50.8,9.0,52.0,,,6.0,83.0
Yes,13121002600,Fulton County,Georgia,2024,30.0,36,23,23.0,9.0,37,9.0,-23.7,,,39,2.9,46.0,71.1,9.0,77.8,53.0,57.8,44.0,62,27.0,68.0,44.3,78.0,,39.0,-4.5,2.0,0.8,46.0,55.0,34.0,0.9,22.0,38.0,6.0,40.0,17.5,37.0,,2.0,50.8,9.0,52.0,,,6.0,83.0
Yes,13121006601,Fulton County,Georgia,2020,37.0,46,28,39.0,36.0,42,5.0,-16.7,67.0,114.0,53,4.5,47.0,72.1,15.0,70.1,55.0,57.9,33.0,40,26.0,46.0,8.8,62.0,,13.0,-11.1,36.0,2.7,12.0,16.0,29.0,16.3,40.0,62.0,17.0,63.0,24.6,61.0,,14.0,68.8,33.0,44.4,18.0,13.4,3.0,81.1
Yes,13121006601,Fulton County,Georgia,2021,38.0,46,30,42.0,36.0,47,6.0,-19.0,67.0,127.7,53,4.5,44.0,71.7,42.0,87.3,48.0,54.7,43.0,60,26.0,63.0,16.2,49.0,,68.0,66.7,16.0,2.3,31.0,40.0,32.0,16.9,30.0,42.0,17.0,63.0,27.4,22.0,,11.0,68.0,44.0,42.3,8.0,9.7,4.0,81.1
Yes,13121006601,Fulton County,Georgia,2022,40.0,47,32,42.0,40.0,43,15.0,-12.7,65.0,111.3,53,4.5,41.0,70.6,46.0,89.7,31.0,48.3,34.0,37,30.0,35.0,-18.6,20.0,,57.0,42.5,22.0,2.9,34.0,43.0,35.0,18.1,43.0,64.0,22.0,67.0,35.2,60.0,,10.0,67.7,45.0,42.1,,,10.0,86.1
Yes,13121006601,Fulton County,Georgia,2023,40.0,39,40,45.0,39.0,51,16.0,-11.6,62.0,114.6,53,4.5,63.0,75.6,49.0,91.5,39.0,52.2,32.0,31,33.0,24.0,8.6,17.0,,53.0,3.5,30.0,2.6,34.0,43.0,34.0,17.5,42.0,46.0,37.0,68.0,42.8,24.0,,43.0,86.8,68.0,38.6,32.0,20.4,5.0,82.1
Yes,13121006601,Fulton County,Georgia,2024,43.0,44,42,45.0,39.0,51,16.0,-11.6,62.0,114.6,53,4.5,63.0,75.6,49.0,91.5,39.0,52.2,36.0,35,38.0,45.0,-5.3,8.0,,53.0,3.5,36.0,2.8,34.0,43.0,44.0,1.1,48.0,58.0,37.0,68.0,42.8,48.0,,43.0,86.8,68.0,38.6,32.0,20.4,5.0,82.1
Yes,13121011800,Fulton County,Georgia,2020,29.0,31,27,26.0,8.0,44,8.0,-26.1,,,62,6.0,13.0,61.3,21.0,73.5,80.0,68.8,36.0,39,33.0,79.0,29.7,17.0,,21.0,-11.1,12.0,1.5,26.0,34.0,62.0,23.0,25.0,46.0,4.0,68.0,47.5,23.0,,9.0,63.3,3.0,55.6,1.0,0.0,2.0,78.9
Yes,13121011800,Fulton County,Georgia,2021,40.0,48,33,24.0,8.0,39,8.0,-32.6,,,62,6.0,6.0,55.7,14.0,76.6,73.0,65.4,56.0,67,45.0,59.0,7.6,71.0,,70.0,35.9,22.0,2.8,42.0,52.0,70.0,24.9,42.0,70.0,14.0,68.0,53.8,73.0,,16.0,73.4,24.0,46.4,,,1.0,74.0
Yes,13121011800,Fulton County,Georgia,2022,34.0,35,34,23.0,8.0,38,8.0,-42.4,,,62,6.0,5.0,54.1,14.0,79.2,73.0,65.9,50.0,44,55.0,30.0,-28.4,37.0,,65.0,43.7,37.0,4.0,53.0,62.0,74.0,26.5,32.0,54.0,9.0,68.0,57.3,40.0,,7.0,63.4,16.0,48.6,,,3.0,79.7
Yes,13121011800,Fulton County,Georgia,2023,37.0,39,35,26.0,12.0,40,12.0,-47.5,,,62,6.0,23.0,64.0,17.0,82.7,58.0,59.8,57.0,61,53.0,76.0,57.4,71.0,,37.0,-14.8,28.0,2.5,53.0,62.0,77.0,26.9,28.0,44.0,13.0,68.0,69.9,20.0,,12.0,70.3,18.0,48.1,,,8.0,84.9
Yes,13121011800,Fulton County,Georgia,2024,38.0,38,37,26.0,12.0,40,12.0,-47.5,,,62,6.0,23.0,64.0,17.0,82.7,58.0,59.8,48.0,37,59.0,33.0,-12.6,41.0,,37.0,-14.8,38.0,2.9,53.0,62.0,85.0,2.9,38.0,64.0,13.0,68.0,69.9,59.0,,12.0,70.3,18.0,48.1,,,8.0,84.9
Yes,13121008201,Fulton County,Georgia,2020,34.0,41,26,27.0,28.0,26,42.0,-3.6,13.0,-19.3,25,1.7,52.0,73.3,5.0,56.8,20.0,42.7,48.0,58,38.0,69.0,26.4,43.0,,63.0,32.6,66.0,4.5,13.0,17.0,35.0,17.6,26.0,38.0,15.0,68.0,32.4,7.0,,23.0,76.1,17.0,48.2,12.0,10.1,9.0,85.4
Yes,13121008201,Fulton County,Georgia,2021,38.0,46,31,26.0,24.0,28,35.0,-12.3,13.0,-35.3,25,1.7,54.0,74.2,4.0,65.2,,,50.0,61,39.0,63.0,14.9,60.0,,59.0,28.1,36.0,3.9,37.0,46.0,43.0,19.1,40.0,54.0,25.0,62.0,26.8,47.0,,35.0,84.2,32.0,44.4,,,8.0,84.8
Yes,13121008201,Fulton County,Georgia,2022,36.0,42,30,27.0,28.0,26,32.0,-32.1,25.0,5.5,25,1.7,49.0,72.5,3.0,65.8,,,44.0,38,49.0,14.0,-41.6,32.0,,68.0,89.0,64.0,6.7,38.0,47.0,45.0,20.0,38.0,59.0,16.0,67.0,35.6,51.0,,20.0,76.6,23.0,46.6,,,5.0,82.2
Yes,13121008201,Fulton County,Georgia,2023,34.0,40,27,25.0,22.0,28,30.0,-52.9,15.0,-11.2,25,1.7,54.0,73.2,5.0,72.6,,,45.0,48,42.0,76.0,113.3,55.0,,14.0,-40.3,38.0,3.1,38.0,47.0,50.0,20.7,30.0,50.0,10.0,60.0,30.3,39.0,,14.0,72.0,14.0,49.6,,,2.0,78.4
Yes,13121008201,Fulton County,Georgia,2024,30.0,36,24,25.0,22.0,28,30.0,-52.9,15.0,-11.2,25,1.7,54.0,73.2,5.0,72.6,,,28.0,24,33.0,15.0,-19.8,42.0,,14.0,-40.3,9.0,1.3,38.0,47.0,52.0,1.3,36.0,63.0,10.0,60.0,30.3,66.0,,14.0,72.0,14.0,49.6,,,2.0,78.4
,13121009501,Fulton County,Georgia,2020,60.0,54,66,61.0,58.0,64,28.0,-3.5,87.0,59.8,67,7.0,27.0,66.6,68.0,89.6,94.0,78.2,50.0,34,66.0,13.0,-15.7,30.0,,60.0,6.4,,,92.0,95.0,39.0,18.4,70.0,71.0,68.0,97.0,34.6,45.0,,85.0,95.3,2.0,57.6,84.0,41.9,100.0,100.0
,13121009501,Fulton County,Georgia,2021,67.0,72,62,61.0,57.0,65,35.0,-3.9,79.0,45.6,67,7.0,27.0,66.8,79.0,94.8,88.0,73.5,68.0,69,66.0,70.0,23.3,78.0,,58.0,3.4,,,93.0,95.0,39.0,18.4,72.0,89.0,56.0,97.0,37.5,81.0,,79.0,94.7,2.0,57.4,45.0,25.5,100.0,100.0
,13121009501,Fulton County,Georgia,2022,64.0,57,70,64.0,60.0,67,45.0,-1.0,75.0,44.7,67,7.0,26.0,65.9,83.0,96.2,91.0,76.7,58.0,44,71.0,20.0,-28.3,39.0,,72.0,28.6,,,89.0,92.0,53.0,21.6,69.0,66.0,72.0,93.0,31.8,40.0,,93.0,97.4,2.0,58.2,93.0,61.8,100.0,100.0
,13121009501,Fulton County,Georgia,2023,61.0,54,68,55.0,46.0,64,41.0,-2.7,52.0,26.1,67,7.0,35.0,68.0,80.0,96.3,76.0,67.8,56.0,42,70.0,55.0,39.5,23.0,,48.0,-20.7,,,89.0,92.0,50.0,20.7,72.0,73.0,70.0,70.0,18.4,76.0,,90.0,96.7,2.0,57.7,97.0,80.6,93.0,99.1
,13121009501,Fulton County,Georgia,2024,61.0,51,71,55.0,46.0,64,41.0,-2.7,52.0,26.1,67,7.0,35.0,68.0,80.0,96.3,76.0,67.8,56.0,33,78.0,19.0,-15.1,32.0,,48.0,-20.7,,,89.0,92.0,66.0,1.8,72.0,75.0,70.0,70.0,18.4,80.0,,90.0,96.7,2.0,57.7,97.0,80.6,93.0,99.1
Yes,13121007200,Fulton County,Georgia,2020,39.0,42,36,38.0,44.0,33,59.0,8.9,28.0,16.5,58,5.3,53.0,73.4,8.0,62.9,12.0,37.7,43.0,48,38.0,66.0,20.0,27.0,,50.0,14.0,48.0,3.3,2.0,2.0,63.0,23.2,35.0,34.0,36.0,37.0,12.6,30.0,,13.0,67.2,40.0,43.3,87.0,44.4,5.0,82.6
Yes,13121007200,Fulton County,Georgia,2021,44.0,51,37,44.0,46.0,42,46.0,2.8,,,58,5.3,92.0,85.1,1.0,50.7,15.0,39.3,41.0,44,38.0,29.0,-1.7,74.0,,30.0,-1.5,51.0,5.1,3.0,4.0,61.0,22.8,46.0,63.0,30.0,41.0,16.1,85.0,,10.0,66.9,82.0,35.8,16.0,13.6,10.0,86.2
Yes,13121007200,Fulton County,Georgia,2022,38.0,44,31,32.0,24.0,39,24.0,-4.6,,,58,5.3,81.0,81.1,3.0,64.2,13.0,38.4,44.0,55,34.0,53.0,-11.9,47.0,,64.0,53.1,35.0,3.8,5.0,6.0,63.0,23.7,36.0,53.0,19.0,68.0,55.7,38.0,,5.0,58.2,43.0,42.5,,,9.0,85.5
Yes,13121007200,Fulton County,Georgia,2023,38.0,49,28,37.0,42.0,32,17.0,-9.8,68.0,296.2,58,5.3,56.0,73.8,2.0,66.0,10.0,36.3,36.0,44,29.0,57.0,38.5,25.0,,51.0,-0.7,9.0,1.4,5.0,6.0,73.0,25.6,42.0,62.0,23.0,69.0,108.8,54.0,,6.0,61.8,50.0,41.5,,,12.0,87.2
